sale_id,sale_date,product_id,quantity,customer_id,discount_applied,payment_method ,discount_percent
2525,2024-07-14,11,2,8,No,Card,0.0
2526,2024-05-10,115,2,137,No,Online,0.0
2527,2024-03-10,72,1,278,No,Cash,0.0
2528,2024-07-02,51,1,150,No,Cash,0.0
2529,2024-06-17,19,3,250,No,Card,0.0
2530,2024-07-12,47,3,99,Yes,Online,0.02
2531,2024-10-27,99,1,181,No,Online,0.0
2532,2024-10-20,20,1,49,Yes,Card,0.09
2533,2024-04-19,77,3,18,No,Cash,0.0
2534,2024-05-14,49,2,112,Yes,Online,0.1
2535,2024-10-10,91,3,223,No,Card,0.0
2536,2024-01-29,66,3,305,No,Online,0.0
2537,2024-12-09,99,1,259,No,Cash,0.0
2538,2024-04-13,5,2,66,No,Card,0.0
2539,2024-05-02,68,3,280,Yes,Card,0.02
2540,2024-03-15,51,3,79,No,Online,0.0
2541,2024-06-07,92,1,230,No,Card,0.0
2542,2024-09-20,5,2,253,Yes,Online,0.07
2543,2024-01-08,12,3,211,Yes,Cash,0.07
2544,2024-08-17,95,1,213,No,Card,0.0
2545,2024-09-12,54,2,52,No,Cash,0.0
2546,2024-02-29,47,3,83,No,Online,0.0
2547,2024-08-03,104,3,93,No,Online,0.0
2548,2024-10-26,32,2,101,No,Online,0.0
2549,2024-07-04,8,3,270,Yes,Online,0.09
2550,2024-02-08,48,1,163,No,Online,0.0
2551,2024-07-07,19,3,282,No,Card,0.0
2552,2024-12-07,35,3,77,No,Online,0.0
2553,2024-09-21,60,3,286,No,Online,0.0
2554,2024-11-17,1,1,111,Yes,Online,0.1
2555,2024-10-09,51,2,54,No,Cash,0.0
2556,2024-05-15,73,3,191,No,Online,0.0
2557,2024-01-01,51,3,172,No,Cash,0.0
2558,2024-09-24,79,3,86,No,Online,0.0
2559,2024-06-13,63,1,31,No,Card,0.0
2560,2024-02-09,64,2,260,No,Cash,0.0
2561,2024-10-31,57,3,91,No,Cash,0.0
2562,2024-03-17,75,3,269,No,Card,0.0
2563,2024-09-06,87,3,91,No,Cash,0.0
2564,2024-02-06,66,2,40,No,Cash,0.0
2565,2024-08-05,22,1,292,No,Card,0.0
2566,2024-04-26,112,3,286,No,Card,0.0
2567,2024-08-27,68,2,299,No,Online,0.0
2568,2024-06-09,46,3,239,No,Cash,0.0
2569,2024-08-11,78,2,117,No,Cash,0.0
2570,2024-04-20,93,2,312,No,Online,0.0
2571,2024-10-05,23,2,150,No,Online,0.0
2572,2024-08-15,94,1,261,No,Card,0.0
2573,2024-10-10,79,1,179,No,Cash,0.0
2574,2024-07-27,115,2,215,No,Online,0.0
2575,2024-10-20,51,2,172,No,Card,0.0
2576,2024-10-08,65,1,228,No,Online,0.0
2577,2024-08-21,43,3,277,No,Online,0.0
2578,2024-07-03,25,3,188,No,Card,0.0
2579,2024-05-05,43,1,258,No,Card,0.0
2580,2024-03-06,38,3,99,No,Cash,0.0
2581,2024-09-10,87,2,249,Yes,Online,0.06
2582,2024-01-12,67,1,94,No,Card,0.0
2583,2024-08-16,47,2,130,No,Card,0.0
2584,2024-10-21,103,2,54,No,Card,0.0
2585,2024-07-11,7,2,188,No,Online,0.0
2586,2024-04-27,33,1,216,No,Card,0.0
2587,2024-07-13,52,3,14,No,Card,0.0
2588,2024-02-24,115,2,49,No,Cash,0.0
2589,2024-07-01,62,3,58,No,Cash,0.0
2590,2024-05-03,112,3,280,No,Online,0.0
2591,2024-10-30,74,1,122,No,Cash,0.0
2592,2024-07-31,34,1,45,Yes,Online,0.03
2593,2024-06-23,84,3,20,No,Cash,0.0
2594,2024-10-28,1,2,188,No,Online,0.0
2595,2024-07-16,35,2,119,No,Card,0.0
2596,2024-01-07,1,1,67,No,Cash,0.0
2597,2024-09-07,106,1,64,No,Card,0.0
2598,2024-06-05,74,3,1,No,Online,0.0
2599,2024-04-25,87,2,55,No,Online,0.0
2600,2024-10-25,62,2,71,No,Card,0.0
2601,2024-02-12,23,1,70,No,Online,0.0
2602,2024-09-11,49,3,64,No,Card,0.0
2603,2024-08-27,41,1,99,No,Card,0.0
2604,2024-07-08,27,3,254,No,Online,0.0
2605,2024-08-27,3,3,182,No,Cash,0.0
2606,2024-11-25,22,2,154,No,Cash,0.0
2607,2024-06-07,33,1,92,No,Cash,0.0
2608,2024-04-13,86,1,240,No,Card,0.0
2609,2024-02-22,68,1,317,No,Cash,0.0
2610,2024-01-23,70,3,258,No,Online,0.0
2611,2024-04-08,28,2,239,No,Online,0.0
2612,2024-09-20,61,3,302,No,Cash,0.0
2613,2024-05-07,35,3,102,No,Online,0.0
2614,2024-12-21,35,2,221,No,Cash,0.0
2615,2024-12-20,35,1,236,No,Cash,0.0
2616,2024-02-22,112,3,257,No,Online,0.0
2617,2024-05-06,42,2,324,No,Online,0.0
2618,2024-06-08,53,2,158,No,Online,0.0
2619,2024-10-04,83,2,103,No,Online,0.0
2620,2024-10-06,73,2,115,No,Online,0.0
2621,2024-08-07,111,1,143,No,Online,0.0
2622,2024-04-18,50,3,276,No,Cash,0.0
2623,2024-10-17,34,3,26,No,Cash,0.0
2624,2024-04-13,65,1,101,No,Online,0.0
2625,2024-11-26,86,3,277,No,Online,0.0
2626,2024-05-19,1,2,216,No,Cash,0.0
2627,2024-06-22,92,2,40,No,Cash,0.0
2628,2024-01-29,18,1,64,No,Online,0.0
2629,2024-04-08,17,3,14,No,Online,0.0
2630,2024-11-20,56,1,9,No,Online,0.0
2631,2024-09-14,74,3,209,No,Card,0.0
2632,2024-01-31,74,3,64,Yes,Card,0.1
2633,2024-07-25,89,3,11,Yes,Cash,0.04
2634,2024-06-27,52,3,14,No,Card,0.0
2635,2024-10-29,59,3,231,No,Online,0.0
2636,2024-09-29,13,2,201,No,Online,0.0
2637,2024-10-14,98,1,163,No,Online,0.0
2638,2024-01-12,8,3,242,No,Online,0.0
2639,2024-02-09,17,2,162,No,Card,0.0
2640,2024-10-15,66,3,253,No,Online,0.0
2641,2024-02-11,77,3,106,No,Online,0.0
2642,2024-06-10,57,3,80,No,Card,0.0
2643,2024-03-31,27,2,238,No,Online,0.0
2644,2024-08-01,23,3,273,No,Online,0.0
2645,2024-02-19,59,3,239,No,Online,0.0
2646,2024-01-19,11,2,177,Yes,Online,0.03
2647,2024-06-04,113,3,36,No,Card,0.0
2648,2024-11-19,4,2,303,No,Cash,0.0
2649,2024-03-09,75,1,148,No,Cash,0.0
2650,2024-05-27,86,1,87,No,Cash,0.0
2651,2024-03-28,74,2,251,No,Online,0.0
2652,2024-11-28,65,2,114,No,Card,0.0
2653,2024-12-05,55,1,246,No,Online,0.0
2654,2024-02-27,18,1,165,No,Card,0.0
2655,2024-09-16,100,2,76,No,Cash,0.0
2656,2024-02-06,78,3,40,No,Cash,0.0
2657,2024-04-23,107,1,228,Yes,Online,0.02
2658,2024-10-04,25,3,16,No,Card,0.0
2659,2024-06-07,82,3,238,No,Cash,0.0
2660,2024-01-28,37,1,170,No,Online,0.0
2661,2024-11-24,91,2,209,No,Online,0.0
2662,2024-05-22,71,2,211,No,Card,0.0
2663,2024-02-14,21,1,157,No,Online,0.0
2664,2024-05-14,19,2,26,No,Online,0.0
2665,2024-08-25,54,3,188,No,Online,0.0
2666,2024-07-12,101,3,287,No,Online,0.0
2667,2024-02-23,8,1,84,Yes,Online,0.01
2668,2024-09-23,26,2,156,Yes,Online,0.09
2669,2024-08-01,76,1,4,No,Online,0.0
2670,2024-06-14,45,2,265,No,Card,0.0
2671,2024-09-15,11,2,3,No,Card,0.0
2672,2024-05-25,115,1,70,No,Card,0.0
2673,2024-01-13,79,1,91,No,Online,0.0
2674,2024-05-25,105,2,308,No,Cash,0.0
2675,2024-09-23,100,2,236,No,Card,0.0
2676,2024-10-01,20,2,235,No,Card,0.0
2677,2024-01-20,18,3,48,No,Card,0.0
2678,2024-05-27,77,3,59,No,Online,0.0
2679,2024-05-12,39,1,254,Yes,Card,0.1
2680,2024-09-22,26,2,40,No,Card,0.0
2681,2024-01-03,115,3,286,No,Card,0.0
2682,2024-12-06,26,3,241,No,Online,0.0
2683,2024-06-05,83,1,235,No,Online,0.0
2684,2024-03-30,113,1,193,Yes,Online,0.07
2685,2024-12-15,55,1,137,No,Card,0.0
2686,2024-03-04,93,3,168,No,Online,0.0
2687,2024-11-15,90,3,37,No,Card,0.0
2688,2024-07-27,31,2,111,No,Online,0.0
2689,2024-09-01,45,3,87,No,Online,0.0
2690,2024-07-22,108,2,172,No,Card,0.0
2691,2024-12-18,27,2,201,No,Card,0.0
2692,2024-09-21,79,2,98,No,Cash,0.0
2693,2024-09-05,33,3,316,No,Online,0.0
2694,2024-12-21,55,3,22,No,Card,0.0
2695,2024-11-08,110,1,41,No,Online,0.0
2696,2024-01-18,114,1,79,No,Online,0.0
2697,2024-07-04,59,2,163,No,Cash,0.0
2698,2024-09-14,17,3,298,Yes,Cash,0.09
2699,2024-02-26,11,1,295,No,Card,0.0
2700,2024-02-21,23,3,52,No,Card,0.0
2701,2024-09-19,60,3,208,No,Cash,0.0
2702,2024-02-05,113,1,158,No,Card,0.0
2703,2024-02-24,72,2,79,No,Cash,0.0
2704,2024-04-26,59,3,51,No,Card,0.0
2705,2024-11-14,32,2,85,Yes,Online,0.09
2706,2024-06-09,40,1,157,No,Card,0.0
2707,2024-12-17,25,3,238,No,Online,0.0
2708,2024-02-01,17,3,301,No,Cash,0.0
2709,2024-09-27,63,2,101,No,Card,0.0
2710,2024-05-03,109,1,228,No,Online,0.0
2711,2024-06-24,76,1,266,No,Cash,0.0
2712,2024-04-10,23,3,2,No,Card,0.0
2713,2024-02-20,22,3,214,No,Cash,0.0
2714,2024-04-23,5,3,252,No,Cash,0.0
2715,2024-12-02,66,3,210,No,Card,0.0
2716,2024-12-05,103,2,254,No,Card,0.0
2717,2024-03-25,86,3,98,No,Cash,0.0
2718,2024-03-02,30,3,44,No,Card,0.0
2719,2024-10-30,109,2,112,No,Cash,0.0
2720,2024-08-17,62,1,230,No,Cash,0.0
2721,2024-08-11,6,3,213,No,Card,0.0
2722,2024-06-29,15,1,56,No,Online,0.0
2723,2024-04-06,4,1,224,No,Online,0.0
2724,2024-07-19,112,1,235,No,Cash,0.0
2725,2024-01-06,7,3,270,No,Card,0.0
2726,2024-09-30,4,2,112,No,Online,0.0
2727,2024-11-26,58,2,226,No,Card,0.0
2728,2024-03-08,45,2,11,Yes,Card,0.04
2729,2024-11-07,56,1,155,No,Cash,0.0
2730,2024-01-01,19,2,210,No,Cash,0.0
2731,2024-10-13,71,3,5,No,Card,0.0
2732,2024-07-13,90,3,305,No,Cash,0.0
2733,2024-05-05,44,2,296,No,Online,0.0
2734,2024-09-03,47,1,304,No,Cash,0.0
2735,2024-08-26,73,1,228,Yes,Online,0.03
2736,2024-04-12,53,3,164,No,Card,0.0
2737,2024-04-21,15,1,308,No,Online,0.0
2738,2024-05-08,27,2,264,No,Card,0.0
2739,2024-08-15,74,1,55,No,Online,0.0
2740,2024-10-19,64,2,193,No,Card,0.0
2741,2024-01-19,55,2,141,No,Card,0.0
2742,2024-06-18,33,2,63,No,Cash,0.0
2743,2024-01-09,3,1,151,No,Online,0.0
2744,2024-01-02,43,1,325,Yes,Cash,0.01
2745,2024-08-08,65,2,222,No,Cash,0.0
2746,2024-08-26,92,2,180,No,Online,0.0
2747,2024-08-07,92,2,85,No,Cash,0.0
2748,2024-01-20,57,1,260,Yes,Cash,0.05
2749,2024-11-21,43,2,239,Yes,Online,0.03
2750,2024-01-30,88,1,286,No,Online,0.0
2751,2024-05-14,107,1,307,No,Online,0.0
2752,2024-06-08,68,2,233,No,Card,0.0
2753,2024-03-26,64,1,287,No,Card,0.0
2754,2024-04-17,88,3,12,No,Online,0.0
2755,2024-03-05,103,3,191,No,Card,0.0
2756,2024-05-10,39,2,87,No,Online,0.0
2757,2024-07-06,111,2,28,Yes,Online,0.04
2758,2024-07-09,52,2,109,Yes,Card,0.08
2759,2024-07-11,29,2,308,No,Card,0.0
2760,2024-08-27,53,3,278,No,Card,0.0
2761,2024-10-21,16,3,209,No,Card,0.0
2762,2024-08-12,66,1,325,No,Card,0.0
2763,2024-12-09,31,1,196,No,Cash,0.0
2764,2024-11-10,106,1,47,No,Card,0.0
2765,2024-10-02,51,3,267,No,Cash,0.0
2766,2024-11-14,106,1,3,No,Cash,0.0
2767,2024-10-03,40,1,197,No,Cash,0.0
2768,2024-05-07,12,2,213,No,Cash,0.0
2769,2024-10-31,16,1,159,No,Card,0.0
2770,2024-10-10,21,3,252,Yes,Cash,0.05
2771,2024-01-27,8,3,310,Yes,Online,0.09
2772,2024-05-13,69,2,315,Yes,Cash,0.02
2773,2024-01-08,112,1,219,Yes,Card,0.03
2774,2024-01-06,3,3,276,No,Online,0.0
2775,2024-01-15,25,1,51,No,Online,0.0
2776,2024-03-23,84,3,292,No,Card,0.0
2777,2024-03-19,51,3,155,No,Online,0.0
2778,2024-02-24,92,3,252,No,Online,0.0
2779,2024-08-11,94,2,38,Yes,Card,0.04
2780,2024-07-17,97,3,94,No,Card,0.0
2781,2024-06-07,18,2,19,No,Online,0.0
2782,2024-11-09,78,2,203,No,Cash,0.0
2783,2024-10-28,74,1,2,No,Cash,0.0
2784,2024-05-24,98,2,19,No,Cash,0.0
2785,2024-09-21,103,2,87,No,Card,0.0
2786,2024-07-17,106,2,196,No,Cash,0.0
2787,2024-08-05,2,3,299,No,Cash,0.0
2788,2024-02-13,61,3,211,No,Cash,0.0
2789,2024-06-04,3,2,116,No,Card,0.0
2790,2024-08-30,42,1,179,No,Card,0.0
2791,2024-09-04,4,3,74,No,Online,0.0
2792,2024-07-07,109,2,256,No,Card,0.0
2793,2024-12-10,86,3,70,Yes,Online,0.07
2794,2024-11-04,85,1,92,No,Cash,0.0
2795,2024-08-02,84,3,163,Yes,Cash,0.05
2796,2024-02-10,77,2,57,No,Cash,0.0
2797,2024-10-23,115,2,98,No,Cash,0.0
2798,2024-11-29,37,1,34,No,Cash,0.0
2799,2024-03-07,94,1,283,No,Cash,0.0
2800,2024-12-23,64,3,324,No,Online,0.0
2801,2024-05-13,29,2,43,No,Online,0.0
2802,2024-03-26,113,3,38,No,Online,0.0
2803,2024-02-20,103,2,28,No,Online,0.0
2804,2024-09-12,55,3,134,No,Cash,0.0
2805,2024-06-01,34,3,207,No,Online,0.0
2806,2024-11-24,84,2,122,No,Card,0.0
2807,2024-07-21,69,2,143,No,Online,0.0
2808,2024-05-21,71,3,241,Yes,Cash,0.05
2809,2024-12-03,115,2,76,No,Online,0.0
2810,2024-05-17,90,2,116,No,Online,0.0
2811,2024-02-14,78,2,45,No,Online,0.0
2812,2024-12-05,2,2,311,No,Cash,0.0
2813,2024-08-18,50,1,214,No,Cash,0.0
2814,2024-01-10,34,1,180,No,Cash,0.0
2815,2024-07-07,11,1,210,No,Online,0.0
2816,2024-07-29,83,1,277,No,Online,0.0
2817,2024-02-16,22,3,37,No,Cash,0.0
2818,2024-03-30,14,2,222,No,Card,0.0
2819,2024-03-03,69,1,173,Yes,Card,0.01
2820,2024-04-30,53,3,243,No,Online,0.0
2821,2024-08-04,110,2,234,Yes,Card,0.09
2822,2024-01-20,28,1,295,No,Card,0.0
2823,2024-12-10,100,3,115,No,Online,0.0
2824,2024-08-23,3,2,19,No,Cash,0.0
2825,2024-12-09,31,2,112,No,Cash,0.0
2826,2024-05-06,96,1,144,No,Online,0.0
2827,2024-08-27,102,1,304,No,Cash,0.0
2828,2024-02-22,98,3,325,No,Cash,0.0
2829,2024-07-03,76,1,92,No,Online,0.0
2830,2024-01-15,5,1,317,No,Cash,0.0
2831,2024-02-18,16,1,38,No,Cash,0.0
2832,2024-06-04,66,2,51,No,Online,0.0
2833,2024-10-07,74,3,175,No,Card,0.0
2834,2024-08-29,67,2,88,No,Online,0.0
2835,2024-01-29,97,2,43,Yes,Cash,0.03
2836,2024-07-24,60,3,12,No,Online,0.0
2837,2024-01-18,65,1,71,No,Online,0.0
2838,2024-09-17,75,3,117,No,Online,0.0
2839,2024-01-02,29,1,60,Yes,Online,0.04
2840,2024-11-23,73,3,155,No,Cash,0.0
2841,2024-04-28,55,3,182,No,Online,0.0
2842,2024-04-01,22,1,7,No,Cash,0.0
2843,2024-08-20,95,2,316,No,Cash,0.0
2844,2024-06-07,69,1,79,No,Cash,0.0
2845,2024-06-25,16,2,21,No,Cash,0.0
2846,2024-06-12,107,1,316,No,Online,0.0
2847,2024-06-16,13,2,27,No,Cash,0.0
2848,2024-04-30,68,2,18,No,Card,0.0
2849,2024-06-14,94,3,6,Yes,Cash,0.04
2850,2024-08-02,48,1,15,Yes,Cash,0.03
2851,2024-12-04,29,3,98,No,Card,0.0
2852,2024-03-05,82,3,121,No,Card,0.0
2853,2024-08-24,41,2,17,No,Cash,0.0
2854,2024-11-19,83,1,24,Yes,Cash,0.09
2855,2024-05-16,86,2,74,Yes,Online,0.07
2856,2024-01-07,9,1,124,No,Online,0.0
2857,2024-04-09,85,3,304,No,Card,0.0
2858,2024-12-22,95,2,29,No,Card,0.0
2859,2024-06-04,41,1,36,Yes,Online,0.09
2860,2024-01-08,24,1,251,No,Online,0.0
2861,2024-07-04,29,3,277,No,Card,0.0
2862,2024-06-09,8,2,191,No,Card,0.0
2863,2024-10-11,29,2,271,No,Cash,0.0
2864,2024-04-25,9,2,131,No,Online,0.0
2865,2024-01-01,1,1,142,No,Card,0.0
2866,2024-04-20,16,1,193,No,Online,0.0
2867,2024-09-27,107,3,35,Yes,Card,0.07
2868,2024-04-14,14,3,52,No,Card,0.0
2869,2024-06-12,87,1,189,No,Card,0.0
2870,2024-04-22,35,2,240,No,Card,0.0
2871,2024-07-20,47,3,94,No,Cash,0.0
2872,2024-02-01,54,3,190,No,Cash,0.0
2873,2024-10-18,91,3,67,No,Online,0.0
2874,2024-11-08,71,2,50,No,Cash,0.0
2875,2024-10-14,87,1,154,No,Card,0.0
2876,2024-12-16,32,1,252,No,Online,0.0
2877,2024-04-14,97,3,191,No,Online,0.0
2878,2024-11-18,112,3,19,No,Card,0.0
2879,2024-01-12,101,3,281,No,Cash,0.0
2880,2024-11-26,49,3,116,No,Cash,0.0
2881,2024-07-19,97,1,237,No,Cash,0.0
2882,2024-07-23,48,1,80,No,Card,0.0
2883,2024-07-31,23,3,12,Yes,Online,0.02
2884,2024-01-24,34,2,325,No,Card,0.0
2885,2024-04-30,95,3,3,No,Online,0.0
2886,2024-07-27,53,1,153,No,Cash,0.0
2887,2024-05-10,108,3,84,No,Cash,0.0
2888,2024-04-15,5,3,139,No,Cash,0.0
2889,2024-04-21,3,3,121,No,Cash,0.0
2890,2024-02-18,8,1,47,No,Card,0.0
2891,2024-03-24,16,3,306,No,Cash,0.0
2892,2024-07-19,104,3,33,No,Card,0.0
2893,2024-09-30,36,2,45,No,Card,0.0
2894,2024-07-05,97,3,113,No,Card,0.0
2895,2024-06-06,67,1,179,No,Online,0.0
2896,2024-11-02,87,3,66,No,Online,0.0
2897,2024-01-01,39,2,299,No,Online,0.0
2898,2024-03-11,32,3,291,Yes,Cash,0.04
2899,2024-11-29,101,1,207,No,Online,0.0
2900,2024-08-29,5,2,118,No,Card,0.0
2901,2024-04-18,57,2,45,No,Cash,0.0
2902,2024-11-07,17,2,124,No,Card,0.0
2903,2024-08-11,95,3,101,Yes,Cash,0.04
2904,2024-03-22,92,1,100,No,Card,0.0
2905,2024-02-18,24,3,200,No,Card,0.0
2906,2024-01-17,58,3,317,Yes,Online,0.05
2907,2024-11-14,53,3,308,No,Card,0.0
2908,2024-08-18,40,3,323,No,Online,0.0
2909,2024-05-24,108,2,131,No,Online,0.0
2910,2024-11-07,28,3,3,No,Online,0.0
2911,2024-12-29,94,3,142,No,Cash,0.0
2912,2024-09-17,4,3,324,Yes,Cash,0.08
2913,2024-06-08,33,3,110,No,Online,0.0
2914,2024-04-13,93,1,280,No,Card,0.0
2915,2024-03-15,18,2,45,No,Cash,0.0
2916,2024-08-18,101,3,126,No,Card,0.0
2917,2024-12-24,65,1,56,No,Card,0.0
2918,2024-06-04,44,1,37,No,Card,0.0
2919,2024-07-12,89,2,46,No,Online,0.0
2920,2024-09-06,29,3,244,No,Cash,0.0
2921,2024-10-11,1,3,202,No,Card,0.0
2922,2024-07-13,115,2,149,Yes,Online,0.01
2923,2024-11-12,61,3,205,No,Online,0.0
2924,2024-08-05,19,3,57,No,Cash,0.0
2925,2024-04-27,88,3,55,No,Cash,0.0
2926,2024-10-26,90,3,279,No,Card,0.0
2927,2024-09-02,115,3,59,No,Card,0.0
2928,2024-10-19,50,1,23,No,Online,0.0
2929,2024-04-01,100,2,206,No,Card,0.0
2930,2024-12-16,75,2,165,No,Online,0.0
2931,2024-03-17,28,2,296,No,Online,0.0
2932,2024-10-11,89,1,86,No,Card,0.0
2933,2024-04-21,35,2,224,No,Cash,0.0
2934,2024-01-15,80,2,307,No,Cash,0.0
2935,2024-12-14,81,1,253,No,Online,0.0
2936,2024-09-22,96,2,303,No,Cash,0.0
2937,2024-10-29,76,3,246,No,Online,0.0
2938,2024-02-24,76,2,252,No,Cash,0.0
2939,2024-10-11,113,3,210,No,Online,0.0
2940,2024-06-04,4,1,192,No,Cash,0.0
2941,2024-03-03,78,2,260,Yes,Card,0.06
2942,2024-04-09,71,2,252,No,Online,0.0
2943,2024-04-29,61,1,75,Yes,Card,0.07
2944,2024-01-04,21,2,61,No,Cash,0.0
2945,2024-08-28,106,3,208,No,Card,0.0
2946,2024-07-11,24,3,165,No,Cash,0.0
2947,2024-01-09,18,3,129,No,Card,0.0
2948,2024-11-02,115,3,152,Yes,Online,0.09
2949,2024-04-28,102,2,164,No,Online,0.0
2950,2024-11-28,107,1,259,No,Online,0.0
2951,2024-01-05,68,1,108,No,Online,0.0
2952,2024-01-01,60,3,27,No,Cash,0.0
2953,2024-01-31,36,3,185,No,Online,0.0
2954,2024-08-10,66,3,268,No,Card,0.0
2955,2024-01-09,10,1,262,No,Cash,0.0
2956,2024-05-08,5,2,146,No,Online,0.0
2957,2024-03-06,25,2,146,No,Online,0.0
2958,2024-02-01,1,1,248,Yes,Online,0.05
2959,2024-04-26,51,2,3,No,Card,0.0
2960,2024-09-07,71,2,156,Yes,Cash,0.06
2961,2024-05-14,45,3,253,No,Cash,0.0
2962,2024-01-12,61,1,189,Yes,Online,0.03
2963,2024-10-18,73,2,106,No,Online,0.0
2964,2024-04-11,112,2,5,No,Card,0.0
2965,2024-07-11,34,2,283,No,Cash,0.0
2966,2024-05-02,9,1,124,Yes,Online,0.02
2967,2024-04-22,53,2,82,No,Cash,0.0
2968,2024-01-14,86,3,29,No,Online,0.0
2969,2024-01-13,86,1,278,No,Card,0.0
2970,2024-06-17,105,2,18,No,Online,0.0
2971,2024-03-20,115,1,259,Yes,Online,0.03
2972,2024-03-01,28,1,173,No,Card,0.0
2973,2024-11-13,22,1,224,No,Card,0.0
2974,2024-06-10,47,1,187,No,Cash,0.0
2975,2024-07-26,35,3,287,No,Card,0.0
2976,2024-06-08,71,3,323,No,Card,0.0
2977,2024-01-23,64,3,61,No,Card,0.0
2978,2024-10-03,78,2,305,No,Card,0.0
2979,2024-09-16,30,2,74,No,Cash,0.0
2980,2024-12-16,54,1,282,No,Cash,0.0
2981,2024-07-24,109,3,279,No,Cash,0.0
2982,2024-06-03,18,3,185,No,Online,0.0
2983,2024-02-05,98,1,45,No,Cash,0.0
2984,2024-02-16,64,2,273,No,Card,0.0
2985,2024-07-14,76,2,123,No,Card,0.0
2986,2024-11-28,22,3,140,No,Online,0.0
2987,2024-12-01,23,3,71,No,Card,0.0
2988,2024-05-19,73,2,87,No,Card,0.0
2989,2024-04-29,36,2,27,No,Card,0.0
2990,2024-07-08,17,3,136,No,Cash,0.0
2991,2024-07-29,101,1,278,No,Online,0.0
2992,2024-01-20,89,3,159,No,Card,0.0
2993,2024-07-25,88,1,185,No,Card,0.0
2994,2024-08-21,54,1,199,Yes,Online,0.04
2995,2024-01-26,112,2,90,No,Online,0.0
2996,2024-05-26,72,2,303,No,Cash,0.0
2997,2024-01-16,15,1,121,No,Cash,0.0
2998,2024-09-22,48,1,235,No,Online,0.0
2999,2024-09-05,58,2,57,No,Card,0.0
3000,2024-09-10,6,1,31,No,Cash,0.0
3001,2024-07-26,98,3,110,No,Cash,0.0
3002,2024-05-19,78,1,286,No,Cash,0.0
3003,2024-10-16,62,2,255,No,Card,0.0
3004,2024-05-03,68,2,12,Yes,Card,0.03
3005,2024-09-11,95,1,318,No,Cash,0.0
3006,2024-10-04,91,1,44,No,Cash,0.0
3007,2024-08-06,20,2,260,Yes,Card,0.1
3008,2024-08-08,5,2,7,No,Card,0.0
3009,2024-03-13,85,3,8,No,Online,0.0
3010,2024-01-08,98,3,48,No,Cash,0.0
3011,2024-09-28,104,2,247,No,Cash,0.0
3012,2024-06-16,74,1,218,Yes,Online,0.03
3013,2024-04-01,31,1,276,No,Online,0.0
3014,2024-11-27,33,1,98,No,Cash,0.0
3015,2024-12-12,55,1,71,No,Online,0.0
3016,2024-06-01,39,3,196,Yes,Cash,0.04
3017,2024-12-13,102,3,95,No,Card,0.0
3018,2024-04-11,58,3,86,Yes,Online,0.08
3019,2024-06-21,105,1,68,No,Card,0.0
3020,2024-04-15,112,1,84,No,Cash,0.0
3021,2024-01-26,29,3,305,No,Cash,0.0
3022,2024-09-21,19,1,55,No,Cash,0.0
3023,2024-01-05,53,3,249,No,Card,0.0
3024,2024-12-14,82,1,245,No,Cash,0.0
3025,2024-07-04,80,3,103,No,Card,0.0
3026,2024-11-12,8,1,170,No,Card,0.0
3027,2024-10-24,82,1,270,No,Card,0.0
3028,2024-02-22,33,1,23,No,Card,0.0
3029,2024-09-27,2,1,253,No,Card,0.0
3030,2024-11-28,95,3,79,Yes,Cash,0.01
3031,2024-11-28,6,3,138,Yes,Card,0.02
3032,2024-05-01,88,3,232,Yes,Cash,0.07
3033,2024-01-16,61,1,225,No,Cash,0.0
3034,2024-01-02,45,2,100,No,Cash,0.0
3035,2024-07-07,30,2,64,Yes,Online,0.02
3036,2024-10-19,68,3,49,No,Card,0.0
3037,2024-11-20,104,1,154,No,Online,0.0
3038,2024-04-02,8,1,230,No,Online,0.0
3039,2024-04-20,59,3,137,No,Card,0.0
3040,2024-07-05,5,2,271,No,Card,0.0
3041,2024-11-04,92,3,3,No,Online,0.0
3042,2024-07-17,67,2,73,No,Card,0.0
3043,2024-07-16,45,3,33,No,Cash,0.0
3044,2024-09-22,39,2,124,No,Online,0.0
3045,2024-08-09,71,3,22,Yes,Online,0.06
3046,2024-03-08,25,3,84,No,Online,0.0
3047,2024-11-05,53,1,187,No,Card,0.0
3048,2024-11-22,6,2,183,No,Online,0.0
3049,2024-05-11,1,3,39,No,Card,0.0
3050,2024-09-05,16,1,23,No,Card,0.0
3051,2024-07-11,89,2,158,No,Cash,0.0
3052,2024-12-01,83,1,313,No,Card,0.0
3053,2024-04-19,108,1,123,Yes,Online,0.09
3054,2024-02-27,51,3,96,No,Cash,0.0
3055,2024-01-26,33,1,57,No,Cash,0.0
3056,2024-05-18,27,2,220,No,Online,0.0
3057,2024-04-08,7,3,116,No,Online,0.0
3058,2024-06-14,64,2,113,Yes,Online,0.05
3059,2024-03-12,18,1,73,No,Online,0.0
3060,2024-05-07,61,2,71,No,Cash,0.0
3061,2024-01-01,37,2,197,No,Cash,0.0
3062,2024-07-17,79,1,105,Yes,Cash,0.03
3063,2024-03-18,115,1,247,No,Card,0.0
3064,2024-03-13,111,2,180,No,Card,0.0
3065,2024-02-08,96,3,210,No,Cash,0.0
3066,2024-09-16,14,2,80,Yes,Online,0.09
3067,2024-02-15,45,3,39,No,Card,0.0
3068,2024-07-21,6,3,291,Yes,Cash,0.03
3069,2024-08-07,80,3,254,Yes,Online,0.02
